"NUTS0","time","geo","EUR_HAB","EUR_HAB_EU","MIO_EUR","Act_F_Y15_64","Act_T_Y15_64","Emp_B_E","Emp_M_N","Emp_TOTAL","Rel_Emp_B_E","Rel_Emp_M_N","Unem","long","lat","area","FemPopNr","TotPopNr","GDP_PC","Act_Sh_T_Y15_64","Act_Sh_F_Y15_64","MWAY_KM","MWAY_KM_TKM2","RD_EUR_MIO_1","RD_EMP_EUR_1","HICP","HICP_1","Y09GDPHab","lGDPpc","lRD_1","lMWkm2","Total","ERR","logTotEn","ERR_1","NUTS0AT","NUTS0BE","NUTS0CZ","NUTS0DE","NUTS0DK","NUTS0HU","NUTS0LU","NUTS0NL","NUTS0PL","NUTS0SI","NUTS0SK"
"CZ",2014,"CZ04",11022.0440881764,40,12384.7695390782,236,546.9,154.2,31.7,498.8,0.309141940657578,0.0635525260625501,8.7,13.3995451254205,50.3961226043747,8397.73887353264,568985,1125429,0.0110044876567764,0.485948025153075,0.414773675931703,56,6.66846169467076,46.4823766364552,93.1884054459807,99.8,99.3,12.3497267759563,9.30765255445118,4.53462330886655,6.66846169467076,42242.3,0.0988653553428672,10.6511773676553,0.0930609299888784,0,0,1,0,0,0,0,0,0,0,0
"CZ",2015,"CZ05",13100,45,19773,327,738.6,266,33.5,699.6,0.38021726700972,0.0478845054316752,5.2,15.7636609742699,50.284134778615,13021.827695669,765116,1506813,0.0131223980679753,0.490173631366334,0.427386174122617,26,1.99664752196402,269.112224448898,384.6658439807,100,99.8,12.568306010929,9.48036750918924,5.95237501969929,1.99664752196402,42326.7,0.101096943536822,10.6531733715816,0.0988653553428672,0,0,1,0,0,0,0,0,0,0,0
"CZ",2015,"CZ03",14000,48,16936,264.7,603.2,200.4,31.2,579.3,0.345934748834801,0.0538581046090109,3.9,13.8510985703619,49.3399511662191,17250.8520221712,613687,1212423,0.0139687221374058,0.497516130921304,0.431327370467355,149,8.63725454305107,262.936873747495,453.887232431374,100,99.8,13.6612021857924,9.5468126085974,6.11784878047322,8.63725454305107,42326.7,0.101096943536822,10.6531733715816,0.0988653553428672,0,0,1,0,0,0,0,0,0,0,0
"CZ",2015,"CZ08",13300,46,16127,263.2,590,190.3,34.3,541.3,0.351561056715315,0.0633659708110105,8.2,18.0323440232921,49.8093159802872,5555.11515130523,621286,1217676,0.0132440813484047,0.484529546447495,0.423637423022569,60,10.8008562137371,187.582164328657,346.540115146236,100,99.8,12.568306010929,9.49551931420985,5.84799858435666,10.8008562137371,42326.7,0.101096943536822,10.6531733715816,0.0988653553428672,0,0,1,0,0,0,0,0,0,0,0
"CZ",2015,"CZ06",14900,51,25061,369.9,829.2,243.6,53.2,787.8,0.309215536938309,0.0675298299060675,4.9,16.1461948047059,49.2293225091705,14554.9965412936,855394,1682748,0.01489290137323,0.492765405158705,0.432432306048441,227,15.5960188211646,673.689378757515,855.15280370337,100,99.8,13.879781420765,9.60911649193355,6.75128017075036,15.5960188211646,42326.7,0.101096943536822,10.6531733715816,0.0988653553428672,0,0,1,0,0,0,0,0,0,0,0
"CZ",2015,"CZ02",14400,50,19023,288.5,659,167.7,50.6,635.8,0.263762189367726,0.0795847750865052,3.5,14.532934585653,49.9974644709422,11455.3709351107,666054,1315299,0.014462871179861,0.501026762736077,0.433148063069961,194,16.9352874820832,359.47995991984,565.397860836489,100,99.8,13.9890710382514,9.57498348556409,6.33752966180077,16.9352874820832,42326.7,0.101096943536822,10.6531733715816,0.0988653553428672,0,0,1,0,0,0,0,0,0,0,0
"CZ",2015,"CZ01",33600,116,42448,289.8,646.2,65.7,82.1,627.6,0.104684512428298,0.130815806246017,2.8,14.4103333333333,50.0223333333333,235.633988113052,648703,1259079,0.0337135318752834,0.513232291222393,0.446737567114689,11,46.682569386902,1071.38977955912,1707.12201969267,100,99.8,33.3333333333333,10.4222813459513,7.44256420219208,46.682569386902,42326.7,0.101096943536822,10.6531733715816,0.0988653553428672,0,0,1,0,0,0,0,0,0,0,0
"CZ",2015,"CZ07",13000,45,15828,262.4,594.6,210.9,28.6,562.7,0.374800071085836,0.0508263728452106,5.3,17.4271004009172,49.5365007714542,8978.81385405196,623893,1220972,0.0129634422410997,0.486989054622055,0.420584940045809,53,5.90278413847305,222.911823647295,396.146834276337,100,99.8,12.3497267759563,9.47270463644367,5.98178493615463,5.90278413847305,42326.7,0.101096943536822,10.6531733715816,0.0988653553428672,0,0,1,0,0,0,0,0,0,0,0
"CZ",2015,"CZ04",11800,41,13277,235.7,540.4,158.5,32.7,500.2,0.31687325069972,0.0653738504598161,7.3,13.3995451254205,50.3961226043747,8397.73887353264,567215,1123265,0.0118200068550164,0.481097514833988,0.415539081300741,56,6.66846169467076,49.7535070140281,99.4672271372012,100,99.8,12.3497267759563,9.37585481045376,4.59982821440301,6.66846169467076,42326.7,0.101096943536822,10.6531733715816,0.0988653553428672,0,0,1,0,0,0,0,0,0,0,0
"CZ",2016,"CZ04",11916.5839126117,41,13360.4766633565,240.4,545.1,171.2,27,516.2,0.331654397520341,0.0523053080201472,5.2,13.3995451254205,50.3961226043747,8397.73887353264,565601,1120654,0.0119220354037522,0.486412398474462,0.425034609203308,128,15.2421981592475,47.627,92.2646261139093,100.7,100,12.3497267759563,9.38568631503371,4.52466081901339,15.2421981592475,41807.2,0.103094682255688,10.6408238524836,0.101096943536822,0,0,1,0,0,0,0,0,0,0,0
"CZ",2016,"CZ03",14597.8152929494,50,17724.9255213505,265.5,602.3,198.4,31.4,583.3,0.340133721926967,0.0538316475227156,3.1,13.8510985703619,49.3399511662191,17250.8520221712,614356,1214450,0.0145950228674302,0.495944666309852,0.432159855197963,157,9.10099975341623,266.563,456.991256643237,100.7,100,13.6612021857924,9.58862715903041,6.12466425863949,9.10099975341623,41807.2,0.103094682255688,10.6408238524836,0.101096943536822,0,0,1,0,0,0,0,0,0,0,0
"CZ",2016,"CZ01",34458.7884806356,119,43831.1817279047,296,655.5,69.3,89.2,640.5,0.108196721311475,0.139266198282592,2.2,14.4103333333333,50.0223333333333,235.633988113052,652780,1267449,0.0345822054598683,0.51718057294613,0.453445264867183,44,186.730277547608,1209.703,1888.68540202966,100.7,100,33.3333333333333,10.4475193521985,7.54363631156178,186.730277547608,41807.2,0.103094682255688,10.6408238524836,0.101096943536822,0,0,1,0,0,0,0,0,0,0,0
"CZ",2016,"CZ05",13704.0714995035,47,20654.4190665343,329.7,741.5,265.1,38.6,711.1,0.372802700042188,0.0542820981577837,4,15.7636609742699,50.284134778615,13021.827695669,764984,1507209,0.0137037524766202,0.491968930652617,0.43098940631438,34,2.61100060564526,262.352,368.938264660385,100.7,100,12.568306010929,9.52544825740887,5.91062932560018,2.61100060564526,41807.2,0.103094682255688,10.6408238524836,0.101096943536822,0,0,1,0,0,0,0,0,0,0,0
"CZ",2016,"CZ07",13505.4617676266,47,16474.6772591857,258.8,590.8,216,29.8,567.6,0.380549682875264,0.0525017618040874,3.9,17.4271004009172,49.5365007714542,8978.81385405196,622952,1219394,0.0135105447945338,0.484502958026692,0.415441318111187,160,17.8197257010507,202.22,356.272022551092,100.7,100,12.3497267759563,9.51084945798772,5.8756945473595,17.8197257010507,41807.2,0.103094682255688,10.6408238524836,0.101096943536822,0,0,1,0,0,0,0,0,0,0,0
"CZ",2016,"CZ02",15193.6444885799,53,20293.9424031778,291.1,656.8,174.6,52.1,635.9,0.274571473502123,0.0819311212454789,3.1,14.532934585653,49.9974644709422,11455.3709351107,671941,1326876,0.0152945282024678,0.494997271787266,0.433222559718785,347,30.2914678158911,366.234,575.930177700896,100.7,100,13.9890710382514,9.6286324936441,6.35598643407896,30.2914678158911,41807.2,0.103094682255688,10.6408238524836,0.101096943536822,0,0,1,0,0,0,0,0,0,0,0
"CZ",2016,"CZ06",15292.9493545184,53,25853.0287984111,367.6,831.8,252.9,54.2,800.8,0.315809190809191,0.0676823176823177,3.7,16.1461948047059,49.2293225091705,14554.9965412936,856000,1684500,0.0153475979806537,0.493796378747403,0.429439252336449,253,17.3823469680821,705.125,880.525724275724,100.7,100,13.879781420765,9.6351471746653,6.78051914304127,17.3823469680821,41807.2,0.103094682255688,10.6408238524836,0.101096943536822,0,0,1,0,0,0,0,0,0,0,0
"CZ",2016,"CZ08",14200.5958291956,49,17143.9920556107,271.4,602.6,203.7,37,560.5,0.36342551293488,0.0660124888492418,6.9,18.0323440232921,49.8093159802872,5555.11515130523,618899,1213311,0.0141299238658602,0.496657493420895,0.438520663306937,100,18.0014270228951,190.419,339.730597680642,100.7,100,12.568306010929,9.56103920251157,5.82815294376447,18.0014270228951,41807.2,0.103094682255688,10.6408238524836,0.101096943536822,0,0,1,0,0,0,0,0,0,0,0
"DE",2010,"DE11",43884.1201716738,161,171657.725321888,907.2,1978.8,574.4,173.9,1878.3,0.305808443805569,0.0925837193206623,5,9.62330673636951,49.0196331894199,10664.6013481317,2025711,4000848,0.0429053353993675,0.494595145829084,0.447842757431835,399,37.4134941358966,9281.8447339848,4941.61994036352,93.2,92.1,40.1737242128122,10.6893078063274,8.50544847957743,37.4134941358966,332486.5,0.0829227652852071,12.71435453675,0.0773538428094132,0,0,0,1,0,0,0,0,0,0,0
"DE",2010,"DE13",33047.2103004292,121,70770.3862660944,531.4,1119.5,308,82.3,1074.6,0.286618276568025,0.0765866368881444,3.9,8.23089406583004,48.0167000244829,9471.33534069007,1123017,2196018,0.0322266876984134,0.509786349656515,0.473189631145388,280,29.562885266778,1787.72638436482,1663.62030929166,93.2,92.1,31.3789359391965,10.4056924332582,7.41675141583202,29.562885266778,332486.5,0.0829227652852071,12.71435453675,0.0773538428094132,0,0,0,1,0,0,0,0,0,0,0
"DE",2010,"DE23",34656.652360515,127,37091.2017167382,248.2,549,153.7,36.6,526.7,0.291816973609265,0.0694892728308335,4,12.1092955035286,49.3976018484499,9548.20481079293,548711,1081417,0.0342987041231442,0.507667255092161,0.452332830943794,337,35.2945927195726,616.468569178901,1170.43586325973,93.2,92.1,32.5732899022801,10.4532449735073,7.06513149111935,35.2945927195726,332486.5,0.0829227652852071,12.71435453675,0.0773538428094132,0,0,0,1,0,0,0,0,0,0,0
"DE",2010,"DEE0",23819.7424892704,87,55096.5665236051,553.3,1184.4,197.5,106.6,1048.3,0.188400267099113,0.101688447963369,11.4,11.7060726288072,52.010946651149,20857.4155701618,1202470,2356219,0.0233834658508421,0.502669743347286,0.460136219614627,407,19.5134434863659,719.092290988057,685.960403499052,93.2,92.1,22.5841476655809,10.0782700321569,6.53081990521311,19.5134434863659,332486.5,0.0829227652852071,12.71435453675,0.0773538428094132,0,0,0,1,0,0,0,0,0,0,0
"DE",2010,"DE40",24356.2231759657,89,60122.3175965665,624.7,1325.7,178.2,117.9,1193.9,0.149258731887093,0.0987519892788341,9.9,13.4076125842912,52.4605021550629,30985.6211798311,1267424,2511525,0.023938570229867,0.527846627049303,0.492889514479764,795,25.6570618799624,808.170466883822,676.916380671599,93.2,92.1,23.4527687296417,10.100542667766,6.51754775076615,25.6570618799624,332486.5,0.0829227652852071,12.71435453675,0.0773538428094132,0,0,0,1,0,0,0,0,0,0,0
"DE",2010,"DE80",23175.965665236,85,37520.3862660944,400.8,864.6,106.7,82.6,757.3,0.140895285884062,0.109071702099564,12.3,12.4433209073721,53.7135372598327,23582.9547920544,833097,1651216,0.0227228819646215,0.523614112266354,0.481096438950086,554,23.4915431456729,668.807817589577,883.147785011985,93.2,92.1,22.6927252985885,10.0508710579688,6.78349255354417,23.4915431456729,332486.5,0.0829227652852071,12.71435453675,0.0773538428094132,0,0,0,1,0,0,0,0,0,0,0
"DE",2010,"DE92",33476.3948497854,123,70275.7510729614,472.2,1012.5,171.8,95.6,940.5,0.182668793195109,0.101648059542796,7,9.36671677821994,52.3999896212564,9298.79427989597,1100048,2142440,0.0328017359053048,0.472591997908926,0.429253996189257,226,24.304226246688,1480.52985884908,1574.19442727175,93.2,92.1,32.3561346362649,10.4185958380941,7.36149894566381,24.304226246688,332486.5,0.0829227652852071,12.71435453675,0.0773538428094132,0,0,0,1,0,0,0,0,0,0,0
"DE",2010,"DE12",39699.5708154506,145,105859.442060086,617.3,1335.2,338.7,129.8,1264.3,0.267895278019457,0.102665506604445,5.2,8.68095974544146,49.0190590114087,6741.23287393259,1394889,2740503,0.038627741717519,0.487209829728338,0.442544173765798,267,39.6069984516411,3991.12160694897,3156.78368025703,93.2,92.1,38.0021715526602,10.5890956559229,8.05730896554421,39.6069984516411,332486.5,0.0829227652852071,12.71435453675,0.0773538428094132,0,0,0,1,0,0,0,0,0,0,0
"DE",2010,"DE14",36695.2789699571,134,64710.3004291845,422,908,273.8,65.4,866.2,0.31609328099746,0.0755021934888017,4.5,9.50348448264545,48.1252892606167,9437.46150677023,915358,1807552,0.0357999661581988,0.502336862231349,0.461021807860968,113,11.9735587709615,2679.22909880565,3093.08369753596,93.2,92.1,34.2019543973941,10.5104033873472,8.03692383262802,11.9735587709615,332486.5,0.0829227652852071,12.71435453675,0.0773538428094132,0,0,0,1,0,0,0,0,0,0,0
"DE",2010,"DE24",30686.69527897,112,32827.2532188841,241,527.4,142.3,35.2,495.6,0.287126715092817,0.0710250201775626,5.9,11.3684759968674,50.0557677028977,7247.05078710998,551894,1076400,0.0304972623735453,0.489966555183946,0.436678057742972,349,48.1575209353785,512.756786102063,1034.6182124739,93.2,92.1,29.5331161780673,10.3315844611045,6.94178776081086,48.1575209353785,332486.5,0.0829227652852071,12.71435453675,0.0773538428094132,0,0,0,1,0,0,0,0,0,0,0
"DE",2010,"DEF0",28326.1802575107,104,79289.6995708154,637.3,1363.8,197.9,122.7,1271.7,0.15561846347409,0.096485020051899,6.7,9.80875757200705,54.1682820712759,15062.0656250025,1444978,2832027,0.0279975083467833,0.481563205435541,0.441044777152316,533,35.3869126101296,998.263843648209,784.983756898803,93.2,92.1,28.0130293159609,10.251541753431,6.66566302571967,35.3869126101296,332486.5,0.0829227652852071,12.71435453675,0.0773538428094132,0,0,0,1,0,0,0,0,0,0,0
"DE",2010,"DE50",43991.4163090129,161,28668.4549356223,145.2,309.7,45.2,32.7,284.9,0.158652158652159,0.114777114777115,7.9,8.78299171535834,53.1095030379372,455.329492667883,339489,661716,0.0433244094681439,0.468025557792165,0.427701633926283,75,164.71588422827,714.743756786102,2508.75309507231,93.2,92.1,41.8023887079262,10.691749809983,7.82754113382072,164.71588422827,332486.5,0.0829227652852071,12.71435453675,0.0773538428094132,0,0,0,1,0,0,0,0,0,0,0
"DE",2010,"DE91",34549.356223176,126,54755.3648068669,346.1,758.2,189.8,62.7,703.9,0.269640573945163,0.0890751527205569,7.1,10.3548108022043,52.0410463440517,8078.1523065869,823117,1616720,0.03386818051788,0.468974219407195,0.420474853514142,286,35.4041356421067,3750.1661237785,5327.69729191434,93.2,92.1,31.3789359391965,10.450144195829,8.58067439602557,35.4041356421067,332486.5,0.0829227652852071,12.71435453675,0.0773538428094132,0,0,0,1,0,0,0,0,0,0,0
"DE",2010,"DE93",23712.4463519313,87,39694.2060085837,377.5,817,133.4,68,769.9,0.1732692557475,0.0883231588517989,5.7,9.77405093931389,53.1880323556918,15276.1521564281,859796,1693654,0.0234370219705936,0.482388964924359,0.439057636927829,372,24.3516820329303,365.353963083605,474.547295861287,93.2,92.1,23.1270358306189,10.0737553518024,6.16236128823825,24.3516820329303,332486.5,0.0829227652852071,12.71435453675,0.0773538428094132,0,0,0,1,0,0,0,0,0,0,0
"DE",2010,"DEA1",37982.8326180257,139,193513.948497854,1096.8,2414.7,460,259.3,2228.8,0.206389088298636,0.116340631730079,7.6,6.58365556269272,51.4408643931778,5328.37377509059,2666739,5172839,0.0374096213893094,0.466803625629949,0.411288843790112,649,121.800764622404,3641.1335504886,1633.67442143243,93.2,92.1,37.785016286645,10.5448895634184,7.3985870030772,121.800764622404,332486.5,0.0829227652852071,12.71435453675,0.0773538428094132,0,0,0,1,0,0,0,0,0,0,0
"DE",2010,"DE21",48390.5579399142,177,207776.824034335,1040.3,2234.5,433.4,268.7,2153,0.201300510915002,0.12480260102183,3.6,11.7306139929367,48.1083403258038,17052.9796199813,2218541,4346465,0.0478036344556633,0.514095937733307,0.468911775802205,597,35.0085447413825,8758.74484256243,4068.15831052598,93.2,92.1,46.9055374592834,10.7870599897873,8.31094567246974,35.0085447413825,332486.5,0.0829227652852071,12.71435453675,0.0773538428094132,0,0,0,1,0,0,0,0,0,0,0
"DE",2010,"DE25",37124.4635193133,136,62385.1931330472,419.2,889.1,212,87.7,839.5,0.252531268612269,0.104466944609887,5.5,10.7903001672582,49.3633362635725,7317.5092816671,873906,1710145,0.0364794757947702,0.519897435597566,0.479685458161404,356,48.650433678561,2079.71444082519,2477.32512307944,93.2,92.1,35.9391965255157,10.5220314253424,7.81493467767022,48.650433678561,332486.5,0.0829227652852071,12.71435453675,0.0773538428094132,0,0,0,1,0,0,0,0,0,0,0
"DE",2010,"DEG0",23497.8540772532,86,51743.5622317597,542.7,1159,237.8,97.1,1058.9,0.224572669751629,0.0916989328548494,8.6,11.0104216676924,50.8989678512458,16104.6675902456,1139168,2249882,0.0229983449050926,0.515138127244007,0.476400320233714,498,30.9227121397794,1066.5776330076,1007.25057418793,93.2,92.1,22.2584147665581,10.0646643801011,6.91497969412633,30.9227121397794,332486.5,0.0829227652852071,12.71435453675,0.0773538428094132,0,0,0,1,0,0,0,0,0,0,0
"DE",2010,"DE60",59656.652360515,218,101478.540772532,423.6,892.4,104.6,125,829,0.126176115802171,0.150784077201448,7,10.0144278320014,53.5560011834606,558.328742930618,907601,1774224,0.0571960140165685,0.502980457935413,0.466724915463954,81,145.075819623468,2089.92833876222,2521.02332781932,93.2,92.1,58.6319218241042,10.9963609445352,7.83242018054428,145.075819623468,332486.5,0.0829227652852071,12.71435453675,0.0773538428094132,0,0,0,1,0,0,0,0,0,0,0
"DE",2010,"DE72",29613.7339055794,109,30524.678111588,230.9,503.4,115.9,39.1,472.6,0.245239102835379,0.0827338129496403,6,8.7385096463441,50.6400726600413,5140.16814589596,532215,1044269,0.0292306657686746,0.482059699177128,0.43384722339656,199,38.7146868257387,671.041259500543,1419.89263542222,93.2,92.1,28.8816503800217,10.2959935160018,7.25833653887922,38.7146868257387,332486.5,0.0829227652852071,12.71435453675,0.0773538428094132,0,0,0,1,0,0,0,0,0,0,0
"DE",2010,"DE94",30579.3991416309,112,74385.1931330472,536,1187.9,245.5,94.3,1116.1,0.219962368963355,0.0844906370396918,5.9,7.77836461603828,52.9316561067808,14468.069322659,1251227,2476001,0.0300424729768071,0.479765557445251,0.428379502680169,547,37.8073941865431,403.409337676439,361.445513552942,93.2,92.1,29.2073832790445,10.3280818305533,5.89011130701056,37.8073941865431,332486.5,0.0829227652852071,12.71435453675,0.0773538428094132,0,0,0,1,0,0,0,0,0,0,0
"DE",2010,"DEA2",37660.9442060086,138,161430.25751073,943.2,2075.4,367.7,220.8,1929.2,0.190597138710346,0.114451586149699,7,6.80752893569479,50.8270465937341,7529.72416260013,2237162,4383044,0.0368306267312693,0.473506540203566,0.421605587793821,558,74.1063003040093,4410.19652551574,2286.02349446182,93.2,92.1,37.242128121607,10.5363788737505,7.7345691218443,74.1063003040093,332486.5,0.0829227652852071,12.71435453675,0.0773538428094132,0,0,0,1,0,0,0,0,0,0,0
"DE",2010,"DE22",33476.3948497854,122,39209.2274678112,272.4,607.5,165.2,38.7,583.4,0.28316763798423,0.0663352759684608,3.9,12.7700232415117,48.7043300413684,10362.4333280335,602179,1189194,0.0329712624414614,0.510850206105984,0.452357189473562,239,23.0640808422316,455.825365635202,781.325618161128,93.2,92.1,31.0532030401737,10.4185958380941,6.66099198761288,23.0640808422316,332486.5,0.0829227652852071,12.71435453675,0.0773538428094132,0,0,0,1,0,0,0,0,0,0,0
"DE",2010,"DE26",33798.2832618026,124,44148.0686695279,300.7,663.7,169.5,50.2,629.6,0.269218551461245,0.0797331639135959,5.1,9.94550162712694,50.0053676412439,7977.74620267623,671759,1321957,0.0333959944760138,0.502058690259971,0.447630772345439,353,44.2480859922044,872.236699239957,1385.38230501899,93.2,92.1,32.1389793702497,10.4281652891103,7.23373141303616,44.2480859922044,332486.5,0.0829227652852071,12.71435453675,0.0773538428094132,0,0,0,1,0,0,0,0,0,0,0
"DE",2010,"DE30",33798.2832618026,124,110828.326180257,803.4,1690.4,142.8,235.2,1470.6,0.0971032231742146,0.159934720522236,12.8,13.4031189670854,52.4948055907417,832.395982639715,1756419,3442675,0.032192503265704,0.49101352872403,0.457407941954625,77,92.5040504830594,3621.42562432139,2462.54972414075,93.2,92.1,33.0076004343105,10.4281652891103,7.80895256538684,92.5040504830594,332486.5,0.0829227652852071,12.71435453675,0.0773538428094132,0,0,0,1,0,0,0,0,0,0,0
"DE",2010,"DE71",46888.4120171674,172,174986.051502146,872.2,1880.5,315.9,229,1770.4,0.178434252146408,0.129349299593312,5.8,8.79584165557829,50.0595313007326,7452.81954332157,1933209,3792941,0.0461346621268682,0.495789415126679,0.451166945736338,480,64.4051552851733,5833.95222584148,3295.27351211109,93.2,92.1,46.0369163952226,10.7555258453802,8.10024445171956,64.4051552851733,332486.5,0.0829227652852071,12.71435453675,0.0773538428094132,0,0,0,1,0,0,0,0,0,0,0
"DE",2010,"DE73",31545.0643776824,116,38234.9785407725,270.3,587.2,133.5,43.1,551.8,0.241935483870968,0.0781080101486046,6,9.44708053891169,51.0493707658515,8548.09835207423,625751,1224741,0.0312188279324139,0.479448307846312,0.431960955715612,293,34.2766294831999,555.819761129207,1007.28481538457,93.2,92.1,30.4017372421281,10.3591724176233,6.91501368826395,34.2766294831999,332486.5,0.0829227652852071,12.71435453675,0.0773538428094132,0,0,0,1,0,0,0,0,0,0,0
"DE",2010,"DED4",23497.8540772532,86,35620.1716738197,356.9,761.9,171.1,57.2,673.4,0.254083754083754,0.084942084942085,11.5,12.8325963233346,50.7360875643017,6788.53297520088,780254,1517354,0.0234751888312284,0.502124092334419,0.4574151494257,203,29.9033680386583,636.407166123779,945.065586759398,93.2,92.1,22.4755700325733,10.0646643801011,6.8512543290636,29.9033680386583,332486.5,0.0829227652852071,12.71435453675,0.0773538428094132,0,0,0,1,0,0,0,0,0,0,0
"DE",2010,"DEA3",29828.3261802575,109,76707.0815450644,559.9,1231.7,249,101.8,1148.8,0.21674791086351,0.0886142061281337,6.6,7.43063588620586,51.9569765811045,7090.37154620825,1328977,2597636,0.0295295728674319,0.474161891812402,0.421301497317109,356,50.2089344232433,709.096634093377,617.249855582675,93.2,92.1,28.7730727470141,10.3032137639753,6.42527389425633,50.2089344232433,332486.5,0.0829227652852071,12.71435453675,0.0773538428094132,0,0,0,1,0,0,0,0,0,0,0
"DE",2010,"DEB2",26180.2575107296,96,13595.4935622318,123.4,266.7,51,16.3,255.5,0.199608610567515,0.0637964774951076,4.1,6.70642561643851,49.9800069226096,4489.90920432874,261725,513794,0.026460981565047,0.519079631136214,0.471487248065718,187,41.6489491189961,150.796959826276,590.203365269181,93.2,92.1,25.7328990228013,10.1727608755778,6.3804671644058,41.6489491189961,332486.5,0.0829227652852071,12.71435453675,0.0773538428094132,0,0,0,1,0,0,0,0,0,0,0
"DE",2010,"DE27",33476.3948497854,123,59612.660944206,419,912.1,242.3,69.5,873,0.277548682703322,0.079610538373425,4.2,10.533435893265,48.1810188787077,9835.00303805169,907337,1784753,0.033401070593077,0.511051109033015,0.461790933247514,272,27.6563208925946,625.912052117264,716.966840913246,93.2,92.1,32.1389793702497,10.4185958380941,6.57502959254728,27.6563208925946,332486.5,0.0829227652852071,12.71435453675,0.0773538428094132,0,0,0,1,0,0,0,0,0,0,0
"DE",2010,"DEA4",32188.8412017167,118,65374.4635193133,437.1,971.1,239.3,79.2,902.4,0.265181737588652,0.0877659574468085,7,8.79551854633832,51.9486321239449,6599.07947396329,1045649,2043212,0.0319959277448025,0.475281077049273,0.418017900844356,190,28.7918944982624,1164.23995656895,1290.1595263397,93.2,92.1,31.4875135722041,10.3793751249408,7.1625211535392,28.7918944982624,332486.5,0.0829227652852071,12.71435453675,0.0773538428094132,0,0,0,1,0,0,0,0,0,0,0
"DE",2010,"DEB3",33047.2103004292,121,65685.6223175966,450,978.6,210.8,87.7,918.4,0.229529616724739,0.0954921602787456,6.1,7.9456392565032,49.4733700721603,7052.99545185579,1021549,2008170,0.0327091941008961,0.487309341340624,0.440507503800601,431,61.1087874566253,1887.75787187839,2055.48548767247,93.2,92.1,31.3789359391965,10.4056924332582,7.62826734607096,61.1087874566253,332486.5,0.0829227652852071,12.71435453675,0.0773538428094132,0,0,0,1,0,0,0,0,0,0,0
"DE",2010,"DED2",25321.8884120172,93,40474.2489270386,388.4,822.2,150.3,80,736.7,0.204017917741279,0.10859237138591,10.3,14.152856227197,51.1791279532526,7684.41570393648,829207,1631486,0.0248082109972372,0.503957741592634,0.468399326103132,216,28.1088385014556,1492.0901194354,2025.37005488719,93.2,92.1,24.6471226927253,10.1394244553102,7.61350770599931,28.1088385014556,332486.5,0.0829227652852071,12.71435453675,0.0773538428094132,0,0,0,1,0,0,0,0,0,0,0
"DE",2010,"DED5",26716.7381974249,98,25892.7038626609,241,515.6,68.9,55.2,452.4,0.152298850574713,0.122015915119363,12.1,12.6681695641253,51.3531607001181,3759.39594115679,496472,961838,0.0269200258907019,0.536057007521017,0.485425159928455,111,29.5260200674273,559.086862106406,1235.82418679577,93.2,92.1,25.9500542888165,10.1930455467493,7.1194933842073,29.5260200674273,332486.5,0.0829227652852071,12.71435453675,0.0773538428094132,0,0,0,1,0,0,0,0,0,0,0
"DE",2010,"DEC0",32403.4334763948,118,32505.3648068669,213,472.9,97.2,36.4,440,0.220909090909091,0.0827272727272727,6.9,6.94032610076146,49.3991956848212,2595.67776533525,524980,1022585,0.0317874453535569,0.462455443801738,0.405729742085413,240,92.4613999492353,388.395222584148,882.716414963972,93.2,92.1,30.8360477741585,10.3860196676595,6.78300398816456,92.4613999492353,332486.5,0.0829227652852071,12.71435453675,0.0773538428094132,0,0,0,1,0,0,0,0,0,0,0
"DE",2010,"DEB1",29184.5493562232,107,43399.1416309013,329.9,729.3,143.7,53.1,691.2,0.207899305555556,0.0768229166666667,5.1,7.51852486193749,50.2535553440027,8166.17633365739,758736,1490711,0.0291130484922304,0.489229636059572,0.434802091900213,258,31.5937336469992,295.119435396308,426.966775746974,93.2,92.1,27.9044516829533,10.2813947165806,6.05670620164629,31.5937336469992,332486.5,0.0829227652852071,12.71435453675,0.0773538428094132,0,0,0,1,0,0,0,0,0,0,0
"DE",2010,"DEA5",30793.991416309,112,110456.008583691,742.9,1676.7,410.7,135.7,1536.5,0.267295802147738,0.0883176049463065,8.2,8.00679481571443,51.3108384091332,7938.42481803626,1874542,3676032,0.0300476188955077,0.456116812911313,0.396310138689877,448,56.434369571925,1609.20738327904,1047.32013230006,93.2,92.1,29.5331161780673,10.3350748660443,6.95398992564414,56.434369571925,332486.5,0.0829227652852071,12.71435453675,0.0773538428094132,0,0,0,1,0,0,0,0,0,0,0
"DE",2011,"DE80",23560.2094240838,86,37971.7277486911,392.9,840.5,104.9,81.2,755.5,0.138848444738584,0.10747849106552,10.1,12.4433209073721,53.7135372598327,23582.9547920544,819043,1614789,0.0235149779622546,0.520501440126233,0.479706193691906,554,23.4915431456729,727.605150214592,963.077630992181,95.5,93.2,22.6927252985885,10.0673145266939,6.87013402224806,23.4915431456729,315813.5,0.0927778578179844,12.662907128465,0.0829227652852071,0,0,0,1,0,0,0,0,0,0,0
